"","ID","Time","Clim.ID","sites","Latitude","Longitude","Temp.Mn.Sprg","Temp.Mn.Summ","Temp.Mn.Fall","Temp.Mn.Wint","Prec.Mn.Sprg","Prec.Mn.Summ","Prec.Mn.Fall","Prec.Mn.Wint"
"1",1,21,20840,"ALEXISLK",52.516667,-57.033333,-14.0879996851087,-5.16366655124972,-18.5633329184105,-21.6183328501259,215.560003212094,244.080003637075,166.120002475381,273.080004069209
"2",1,21,31409,"ANDERSON",36.033333,-85.5,-2.28199994899333,16.6893329602977,-0.949999978765845,-19.7603328916555,421.560006281734,385.840005749464,522.440007784963,348.120005187392
"3",1,21,29135,"ARRINGTO",39.495,-95.526667,-7.85033315786471,14.2893330139418,-7.10433317453911,-28.4899993631989,197.080002936721,201.460003001988,241.560003599524,67.1000009998679
"4",1,21,27889,"BINNEWTR",41.4128,-74.5467,-12.5109997203574,1.46966663381706,-12.6779997166246,-24.4736661196376,321.100004784763,541.880008074641,371.460005535185,200.160002982616
"5",1,21,34952,"CAMEL",30.266667,-85.016667,12.0253330645462,24.3839994549751,13.0546663748721,-0.713666650714974,352.820005257428,391.000005826354,374.120005574822,410.080006110668
"6",1,21,29772,"CHEYENNE",38.466667,-98.666667,-4.31799990348518,16.8409996235743,-3.08999993093312,-22.8599994890392,170.320002537966,154.500002302229,161.500002406538,64.4200009599328
"7",1,21,32710,"CLEARPND",33.798611,-78.953611,8.43966647802542,22.4233328321328,10.3379997689277,-3.61899991910905,357.200005322695,429.520006400347,367.100005470216,321.860004796088
"8",1,21,33983,"GOSHEN",31.721111,-86.134167,9.92466644483308,23.8163328009968,10.6236664292092,-4.90333322373529,346.400005161762,294.140004383028,349.480005207658,456.140006797016
"9",1,21,30442,"JACKSON",37.4331,-85.7238,-4.53199989870191,15.1106663289169,-3.13533326325317,-22.792332823885,382.900005705655,354.680005285144,473.40000705421,283.580004225671
"10",1,21,36891,"LKANNIE",27.2,-81.416667,18.5696662516023,25.5573327620824,20.5699995402247,12.133999728784,258.420003850758,584.620008711517,225.960003367066,183.160002729297
"11",1,21,29135,"MUSCOTAA",39.53,-95.513333,-8.57099980842322,13.228333037657,-7.9723331551378,-29.2493326795598,179.360002672672,195.820002917945,223.220003326237,60.6400009036064
"12",1,21,32376,"QUICKSND",34.326389,-84.865278,3.33366659215341,20.2233328813066,4.43266656758885,-13.1366663730393,445.280006635189,342.800005108118,500.760007461906,434.760006478429
"13",1,21,31104,"ROCKYHOC",36.166667,-76.683333,0.919999979436398,16.7076662932212,3.91599991247058,-9.70666644970576,353.1000052616,518.52000772655,372.780005554855,267.700003989041
"14",1,21,33668,"SANDYRUN",32.589,-83.052,8.62866647380094,22.9449994871393,9.37366645714889,-6.22499986086041,367.380005474389,307.680004584789,307.560004583001,406.580006058514
"15",1,21,36891,"TULANEG",27.5895,-81.5008,17.7413329367836,25.3723327662175,19.767332891499,10.7793330923965,268.660004003346,567.460008455813,190.600002840161,201.64000300467
"16",1,21,32384,"WHITEPND",34.166667,-80.775,5.36366654677937,20.847666200685,6.67766651740919,-8.56799980849028,381.200005680323,419.180006246269,383.180005709827,329.920004916191
"17",1,21,24629,"WOLFCRK",46.116667,-94.116667,-21.6276661832506,-6.2096665278698,-23.2303328140949,-37.6073324927439,43.040000641346,316.400004714727,81.2000012099743,17.4000002592802
"18",1,20,20840,"ALEXISLK",52.516667,-57.033333,-13.6883330273752,-4.75133322713276,-17.9489995988086,-21.5429995184764,224.760003349185,239.120003563166,188.340002806485,266.740003974736
"19",1,20,31409,"ANDERSON",36.033333,-85.5,-1.93633329005291,17.1903329490994,-1.46766663386176,-19.7086662261436,441.720006582141,383.640005716681,505.340007530153,342.600005105138
"20",1,20,29135,"ARRINGTO",39.495,-95.526667,-7.50399983227253,15.0036663313086,-7.69033316144099,-28.4959993630648,206.60000307858,214.560003197193,239.540003569424,61.3600009143352
"21",1,20,27889,"BINNEWTR",41.4128,-74.5467,-12.4113330559184,2.27166661589096,-13.1866663719217,-24.7173327808579,315.400004699826,522.940007792413,358.920005348325,189.860002829134
"22",1,20,34952,"CAMEL",30.266667,-85.016667,12.4513330550243,24.537999451533,12.7353330486765,-0.51466665516297,379.600005656481,388.980005796254,356.860005317628,409.080006095767
"23",1,20,29772,"CHEYENNE",38.466667,-98.666667,-3.85299991387874,17.4443329434221,-3.57366658678899,-22.8393328228345,182.340002717078,168.780002515018,160.600002393126,59.1800008818507
"24",1,20,32710,"CLEARPND",33.798611,-78.953611,8.67933313933512,22.7433328249802,9.9396664444978,-3.56433325366427,375.420005594194,407.900006078184,339.34000505656,313.000004664063
"25",1,20,30754,"CUPOLA",36.8,-91.1,-3.10933326383432,18.1653329273065,-3.02899993229657,-23.2286661474655,309.860004617274,280.980004186928,438.100006528199,243.840003633499
"26",1,20,33983,"GOSHEN",31.721111,-86.134167,10.4353331000855,23.9796661306793,10.2679997704923,-4.65166656269381,378.040005633235,296.420004417002,334.660004986823,456.620006804168
"27",1,20,30442,"JACKSON",37.4331,-85.7238,-4.22833323882272,15.71033298218,-3.66499991808087,-22.7489994915202,395.760005897284,355.940005303919,456.280006799102,276.860004125536
"28",1,20,36891,"LKANNIE",27.2,-81.416667,18.7499995809048,25.7203327584391,20.4313328766574,12.1819997277111,263.340003924072,592.48000882864,214.120003190637,187.220002789795
"29",1,20,29135,"MUSCOTAA",39.53,-95.513333,-8.21599981635809,13.9326663552473,-8.54733314228555,-29.271332679068,187.760002797842,207.980003099143,219.700003273785,55.960000833869
"30",1,20,34927,"PATSCHKE",30.366667,-97.116667,14.356999679096,27.0583327285325,13.8419996906072,-0.442999990098178,181.840002709627,186.860002784431,452.780006746948,334.58000498563
"31",1,20,31077,"PWFTSWAL",36.6,-90.583333,-2.72233327248444,18.7383329144989,-2.81833327033867,-23.2546661468844,318.640004748106,286.500004269183,426.600006356835,251.300003744662
"32",1,20,32376,"QUICKSND",34.326389,-84.865278,3.73033324995389,20.551999540627,3.97566657780359,-13.0363330419486,474.360007068515,337.580005030334,484.280007216334,431.780006434023
"33",1,20,31104,"ROCKYHOC",36.166667,-76.683333,1.07333330934246,17.3009996132925,3.44066658976177,-9.7813331147035,371.080005529523,489.860007299483,340.66000507623,259.000003859401
"34",1,20,33668,"SANDYRUN",32.589,-83.052,8.9849997991696,23.1776661486054,8.98466646584372,-6.11399986334145,391.920005840063,295.84000440836,294.060004381835,402.660006000102
"35",1,20,36891,"TULANEG",27.5895,-81.5008,17.927999599278,25.5376660958553,19.6176662281776,10.8319997578859,274.820004095137,577.180008600652,179.38000267297,202.600003018975
"36",1,20,32384,"WHITEPND",34.166667,-80.775,5.66199987344444,21.1903328596925,6.24399986043572,-8.51366647637139,404.040006020665,396.640005910397,359.600005358458,324.020004828274
"37",1,20,24629,"WOLFCRK",46.116667,-94.116667,-21.177332859983,-5.68833320618918,-23.6899994704872,-37.5593324938168,44.1800006583333,359.000005349517,69.8400010406971,18.3800002738833
"38",1,19,20840,"ALEXISLK",52.516667,-57.033333,-14.3069996802136,-4.54999989829957,-19.0303329079722,-23.3019994791597,205.200003057718,243.040003621578,167.720002499223,233.580003480613
"39",1,19,31409,"ANDERSON",36.033333,-85.5,-2.49999994412065,17.1276662838335,-2.08799995332956,-20.9346661987404,449.92000670433,429.500006400049,494.260007365048,346.040005156398
"40",1,19,27889,"BINNEWTR",41.4128,-74.5467,-12.5313330532362,2.18366661785791,-13.0949997073039,-25.217332769682,322.14000480026,543.680008101463,369.440005505085,200.700002990663
"41",1,19,29810,"BROWNSPD",38.154722,-79.616389,-7.90099982339889,9.63899978455156,-6.70066651689509,-21.7339995142072,362.460005401075,625.600009322166,417.260006217659,235.560003510118
"42",1,19,34952,"CAMEL",30.266667,-85.016667,11.9306663999955,24.458332786647,11.9926663986097,-1.66766662939141,364.94000543803,384.940005736053,362.680005404353,422.900006301701
"43",1,19,29772,"CHEYENNE",38.466667,-98.666667,-3.72199991680682,17.6523329387729,-4.33566656975696,-22.934332820711,182.240002715588,169.860002531111,159.8600023821,62.1600009262562
"44",1,19,32710,"CLEARPND",33.798611,-78.953611,8.27533314836522,22.7596661579485,9.6729997837916,-4.3136665702487,353.960005274415,392.700005851686,341.020005081594,333.360004967451
"45",1,19,30754,"CUPOLA",36.8,-91.1,-3.00166659957419,18.1896662600959,-3.77733324890335,-23.7296661362673,321.760004794598,288.300004296005,419.8800062567,244.800003647804
"46",1,19,33983,"GOSHEN",31.721111,-86.134167,9.86333311287065,23.8899994660169,9.43866645569603,-5.89533320156236,367.600005477667,299.080004456639,338.140005038679,467.940006972849
"47",1,19,30442,"JACKSON",37.4331,-85.7238,-4.6189998967573,15.6849996494129,-4.23399990536273,-23.8003328013544,408.100006081164,396.060005901754,453.840006762743,278.000004142523
"48",1,19,36891,"LKANNIE",27.2,-81.416667,18.5659995850176,25.6503327600037,20.0353328855087,11.5999997407198,257.320003834367,588.980008776486,227.880003395677,195.760002917051
"49",1,19,29135,"MUSCOTAA",39.53,-95.513333,-7.96599982194603,14.0139996867627,-9.26466645958523,-29.333999344334,193.300002880394,210.160003131628,215.320003208518,58.4600008711219
"50",1,19,34927,"PATSCHKE",30.366667,-97.116667,14.2679996810853,27.2673327238609,13.1729997055605,-0.982666644702355,187.320002791286,211.96000315845,437.120006513596,337.860005034506
"51",1,19,31077,"PWFTSWAL",36.6,-90.583333,-2.64699994083494,18.7543329141413,-3.55899992045015,-23.8089994678274,330.8400049299,293.720004376769,407.520006072521,252.360003760457
"52",1,19,32376,"QUICKSND",34.326389,-84.865278,3.05333326508602,20.4683328758304,3.27933326003452,-14.3886663450549,470.860007016361,368.960005497932,471.280007022619,440.420006562769
"53",1,19,31104,"ROCKYHOC",36.166667,-76.683333,0.823666648256282,17.2643329474454,3.30633325943102,-10.3363331022983,364.260005427897,489.640007296205,354.020005275309,276.340004117787
"54",1,19,33668,"SANDYRUN",32.589,-83.052,8.37633314610769,23.1263328164195,8.32499981392175,-7.37633316845944,376.620005612075,303.780004526675,292.940004365146,415.860006196797
"55",1,19,36891,"TULANEG",27.5895,-81.5008,17.7339996036142,25.4569994309917,19.1953329042842,10.2219997715205,266.740003974736,567.100008450449,191.240002849698,212.980003173649
"56",1,19,32384,"WHITEPND",34.166667,-80.775,5.14566655165205,21.1839995265007,5.81033320346226,-9.53566645352791,388.560005789995,402.640005999804,357.220005322993,337.42000502795
"57",1,19,24629,"WOLFCRK",46.116667,-94.116667,-21.3293328565856,-5.62966654083381,-23.9553327978899,-37.6669991580769,53.8400008022785,355.820005302131,65.4000009745359,19.0000002831221
"58",1,18,20840,"ALEXISLK",52.516667,-57.033333,-15.542666319261,-4.23766657194744,-19.460332898361,-25.2786661016444,179.0800026685,229.940003426373,167.020002488792,196.960002934933
"59",1,18,31409,"ANDERSON",36.033333,-85.5,-1.8843332912152,18.214999592863,-2.04599995426834,-21.6306661831836,473.280007052422,451.260006724298,510.380007605255,335.640005001426
"60",1,18,27889,"BINNEWTR",41.4128,-74.5467,-12.4459997218102,3.57433325344076,-12.7283330488329,-25.99066608573,340.380005072057,517.740007714927,367.340005473793,192.320002865791
"61",1,18,34927,"BORIACKB",30.36,-97.126111,14.4789996763691,27.4846660523365,13.0786663743357,-1.93499995674938,184.100002743304,173.980002592504,441.560006579757,327.60000488162
"62",1,18,29810,"BROWNSPD",38.154722,-79.616389,-7.16433317319801,11.4246664113055,-6.39466652373473,-22.0966661727677,374.080005574226,581.620008666813,396.120005902648,223.160003325343
"63",1,18,34952,"CAMEL",30.266667,-85.016667,11.7533330706259,24.6256661162401,11.7509997373447,-2.36733328041931,371.020005528629,362.960005408525,387.20000576973,435.240006485581
"64",1,18,29772,"CHEYENNE",38.466667,-98.666667,-2.54299994315952,18.9279995769262,-3.56466658699016,-22.6193328277518,193.520002883673,187.500002793968,156.120002326369,57.4400008559227
"65",1,18,32710,"CLEARPND",33.798611,-78.953611,8.26033314870049,23.2233328142514,9.4469997888431,-4.73566656081627,351.800005242229,368.700005494058,339.320005056262,331.440004938841
"66",1,18,28849,"CRIDERS",39.966667,-77.55,-8.59899980779737,9.70066644983987,-7.98399982154369,-22.3589995002374,324.960004842281,539.800008043647,350.040005216002,184.280002745986
"67",1,18,30754,"CUPOLA",36.8,-91.1,-1.90233329081287,19.2936662354196,-3.36366659148286,-23.9183327987169,331.500004939735,301.240004488826,427.860006375611,235.720003512502
"68",1,18,27238,"DANSVILL",42.4984,-77.6315,-18.3109995907173,-1.29466663772861,-19.4703328981375,-32.3153326110293,224.900003351271,497.540007413924,237.640003541112,78.0000011622906
"69",1,18,33983,"GOSHEN",31.721111,-86.134167,9.78733311456939,24.1286661273489,9.26733312619229,-6.6676665176327,379.600005656481,277.62000413686,373.040005558729,478.200007125735
"70",1,18,30442,"JACKSON",37.4331,-85.7238,-3.67299991790205,17.1849996158853,-3.98999991081655,-24.3343327894186,430.920006421208,413.740006165206,458.540006832778,268.600004002452
"71",1,18,23990,"KYLENLK",47.35,-91.8,-24.4759994529188,-8.98233313256254,-26.775332734858,-38.1139991480857,53.2400007933378,419.400006249547,77.540001155436,20.1000002995133
"72",1,18,36891,"LKANNIE",27.2,-81.416667,18.300332924289,25.6369994269684,19.7409995587543,11.3723330791419,240.420003582537,592.920008835197,213.360003179312,195.220002909005
"73",1,18,29135,"MUSCOTAA",39.53,-95.513333,-6.41033319005122,15.9059996444732,-8.30799981430173,-28.9059993539006,209.180003117025,229.040003412962,212.500003166497,56.6200008437037
"74",1,18,34927,"PATSCHKE",30.366667,-97.116667,14.4789996763691,27.4846660523365,13.0786663743357,-1.93499995674938,184.100002743304,173.980002592504,441.560006579757,327.60000488162
"75",1,18,31077,"PWFTSWAL",36.6,-90.583333,-1.55099996533245,19.8819995556027,-3.16799992918968,-24.0243327963476,341.460005088151,306.66000456959,417.160006216168,243.160003623366
"76",1,18,32376,"QUICKSND",34.326389,-84.865278,3.21666659476856,21.0246661967287,3.09599993079901,-15.2143329932665,491.900007329881,384.440005728602,497.900007419288,438.90000654012
"77",1,18,31104,"ROCKYHOC",36.166667,-76.683333,1.07866664255659,18.3706662560503,3.36533325811227,-10.7196664270634,373.620005567372,448.820006687939,363.300005413592,276.360004118085
"78",1,18,33668,"SANDYRUN",32.589,-83.052,8.26366648195932,23.4923328082388,8.039999820292,-8.17499981727451,390.900005824864,304.160004532337,303.820004527271,429.860006405413
"79",1,18,36891,"TULANEG",27.5895,-81.5008,17.4366662769268,25.4263327650105,18.8786662446956,9.97499977704138,248.720003706217,575.08000856936,178.240002655983,212.680003169179
"80",1,18,32384,"WHITEPND",34.166667,-80.775,5.18866655069093,21.7989995127544,5.59599987491965,-10.1963331054275,398.820005942881,401.860005988181,361.940005393326,336.360005012155
"81",1,18,24629,"WOLFCRK",46.116667,-94.116667,-20.2726662135373,-3.60666658605138,-23.8569994667545,-38.2526658116529,64.1400009557605,465.340006934106,66.6600009933114,18.3400002732873
"82",1,17,20840,"ALEXISLK",52.516667,-57.033333,-21.3533328560491,-4.77233322666337,-25.2909994347021,-38.7466658006112,96.480001437664,204.920003053546,101.860001517832,54.8600008174777
"83",1,17,31409,"ANDERSON",36.033333,-85.5,0.232333328140279,19.3316662345702,-0.182999995909631,-19.218666237096,501.720007476211,440.500006563962,591.240008810163,406.280006054044
"84",1,17,27889,"BINNEWTR",41.4128,-74.5467,-12.6533330505093,5.3709998799488,-11.7746664034824,-28.1583327039455,357.980005334318,508.680007579923,421.500006280839,240.520003584027
"85",1,17,34927,"BORIACKB",30.36,-97.126111,15.3339996572584,27.6959993809462,13.6059996958822,-1.86366662501047,189.880002829432,161.360002404451,389.42000580281,328.640004897118
"86",1,17,29810,"BROWNSPD",38.154722,-79.616389,-5.76033320457985,12.9916663762803,-4.59166656403492,-20.5023328750705,395.440005892515,512.800007641315,484.100007213652,298.620004449785
"87",1,17,34952,"CAMEL",30.266667,-85.016667,12.773666381153,24.9099994432181,12.6403330507999,-0.858666647473971,339.660005061328,296.960004425049,443.740006612241,449.060006691515
"88",1,17,28512,"CARTER",40.216667,-84.680556,-9.14966646215568,11.8333330688377,-10.5199997648597,-29.1513326817503,307.780004586279,368.720005494356,295.580004404485,138.680002066493
"89",1,17,25018,"CHASE",45.651389,-60.675,-15.0273329974463,-0.00333333325882747,-16.6349996281788,-34.1889992358163,164.120002445579,311.300004638731,244.44000364244,62.7400009348989
"90",1,17,28183,"CHAT2003",40.676,-88.323,-8.68499980587512,12.9693330434461,-10.8913330898931,-29.7866660008828,275.70000410825,315.600004702806,260.460003881156,110.440001645684
"91",1,17,29772,"CHEYENNE",38.466667,-98.666667,-0.319333326195678,20.8309995343909,-1.52833329917242,-21.1169995279983,213.080003175139,236.280003520846,152.920002278686,65.7800009801984
"92",1,17,32710,"CLEARPND",33.798611,-78.953611,9.3309997914359,23.9059994656593,10.6483330953245,-2.75199993848801,338.960005050898,354.800005286932,413.540006162226,378.880005645752
"93",1,17,28849,"CRIDERS",39.966667,-77.55,-7.75466649333636,11.4073330783596,-6.39833319031944,-22.0136661746229,349.060005201399,480.600007161498,419.920006257296,242.8200036183
"94",1,17,30754,"CUPOLA",36.8,-91.1,0.669666651698451,20.6956662040825,-1.3123333040004,-21.3429995229468,357.000005319715,312.960004663467,446.220006649196,300.340004475415
"95",1,17,27238,"DANSVILL",42.4984,-77.6315,-17.6173329395552,0.889333313455184,-18.0769995959476,-33.274332589594,254.200003787875,498.920007434487,286.000004261732,110.600001648068
"96",1,17,33983,"GOSHEN",31.721111,-86.134167,10.9896664210285,24.4959994524717,10.3433331021418,-5.02566655433426,363.400005415082,225.060003353655,436.400006502867,508.140007571876
